timestamp_iso,frame_idx,timestamp,total,cracked,intact,dirty,other,cracked_ratio,avg_crack_area_ratio,max_crack_area_ratio
2026-08-24T14:15:07,431,7.183,0,0,0,0,0,0.0,0.0,0.0
2026-08-24T14:15:07,432,7.2,1,0,0,1,0,0.0,0.0,0.0
2026-08-24T14:15:07,433,7.217,2,1,0,1,0,0.5,0.0063,0.0063
2026-08-24T14:15:08,434,7.233,1,0,0,1,0,0.0,0.0,0.0
2026-08-24T14:15:08,435,7.25,1,1,0,0,0,1.0,0.0085,0.0085
2026-08-24T14:15:08,436,7.267,2,1,0,1,0,0.5,0.0071,0.0071
2026-08-24T14:15:08,437,7.283,1,1,0,0,0,1.0,0.0095,0.0095
2026-08-24T14:15:09,438,7.3,0,0,0,0,0,0.0,0.0,0.0
2026-08-24T14:15:09,439,7.317,1,1,0,0,0,1.0,0.0093,0.0093
2026-08-24T14:15:09,440,7.333,1,1,0,0,0,1.0,0.0093,0.0093
2026-08-24T14:15:09,441,7.35,1,1,0,0,0,1.0,0.0093,0.0093
2026-08-24T14:15:10,442,7.367,1,1,0,0,0,1.0,0.0058,0.0058
2026-08-24T14:15:10,443,7.383,1,1,0,0,0,1.0,0.0058,0.0058
2026-08-24T14:15:10,444,7.4,1,1,0,0,0,1.0,0.0073,0.0073
